2020-04-15 02:50:17.662471	https://www.encodeproject.org/report/?type=File&file_format=bigBed&assembly=GRCh38&assay_term_name=ChIP-seq&status=released&lab.title=ENCODE+Processing+Pipeline&output_type=replicated+peaks&output_type=optimal+IDR+thresholded+peaks&field=%40id&field=dataset&field=biological_replicates&field=biosample_ontology.term_name&field=target.label&field=cloud_metadata&field=biosample_ontology&limit=all
ID	Dataset	Biological replicates	Biosample name	Target label	Cloud metadata	Biosample ontology
/files/ENCFF616FBI/	/experiments/ENCSR000DZS/	1,2	GM12878	BRCA1	{'md5sum_base64': 'Hk24nRr8gM2Sj/ePhJifIA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/19/ba148fb9-2c44-4a46-a219-462c1ff595fc/ENCFF616FBI.bigBed', 'file_size': 116517}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF261WWV/	/experiments/ENCSR000EUL/	1,2	GM12878	NR2C2	{'md5sum_base64': 'Y/1hatFlSMBDey3cMQU7/Q==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/04/4a124c30-9265-4807-b685-2060174975a1/ENCFF261WWV.bigBed', 'file_size': 75992}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF957KCI/	/experiments/ENCSR000DMF/	1,2	LNCaP clone FGC	CTCF	{'md5sum_base64': 'VmfHoLuJRsB0G9Zt/03wCQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/04/1ce98965-abf5-4069-8773-f8d941d56562/ENCFF957KCI.bigBed', 'file_size': 1501762}	/biosample-types/cell_line_EFO_0005726/
/files/ENCFF418PIY/	/experiments/ENCSR173ZVL/	1,2	GM12878	ZNF592	{'md5sum_base64': 'T2fgxx5HEcXY5eo3zZlGCg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/06/24/636998ed-18ce-491c-9787-9dc23d8ca99b/ENCFF418PIY.bigBed', 'file_size': 518535}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF077GOI/	/experiments/ENCSR247PYK/	1,2	bipolar neuron	H3K9me3	{'md5sum_base64': 'E6AWrO3vW6wAPChNk6RixQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/39ab33e4-19c1-439c-98dd-9e1d224bd0f0/ENCFF077GOI.bigBed', 'file_size': 7342688}	/biosample-types/in_vitro_differentiated_cells_CL_0000103/
/files/ENCFF373MEM/	/experiments/ENCSR913MGR/	1,2	PC-9	H3K4me1	{'md5sum_base64': '5SYKq6lR007bJVTVPR49bw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/12/37e47d96-9284-4815-a305-2ca133206301/ENCFF373MEM.bigBed', 'file_size': 5044217}	/biosample-types/cell_line_EFO_0002847/
/files/ENCFF134WUM/	/experiments/ENCSR000ANM/	1,2	skeletal muscle myoblast	H4K20me1	{'md5sum_base64': 'O5jLFDLtMMoSooiIQoX6fw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/04/19/3b2411de-1b23-490b-9f76-590a8ec9f70f/ENCFF134WUM.bigBed', 'file_size': 810778}	/biosample-types/primary_cell_CL_0000515/
/files/ENCFF229PGV/	/experiments/ENCSR575RRX/	1,2	HepG2	H3K4me3	{'md5sum_base64': 'LS67pnmuoj1fYJeyUCq2Zw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/08/cb2b685d-3883-4059-8f1e-5bbd91d156f0/ENCFF229PGV.bigBed', 'file_size': 2087741}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF502WVK/	/experiments/ENCSR210ZPC/	1,2	smooth muscle cell	H3K27ac	{'md5sum_base64': 'iLYviNM4Piq6E1liqPUC0g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/04/acf4193b-46a3-4c8d-a8a1-e3e760485298/ENCFF502WVK.bigBed', 'file_size': 5318558}	/biosample-types/in_vitro_differentiated_cells_CL_0000192/
/files/ENCFF600GRJ/	/experiments/ENCSR184MFH/	1,3	HeLa-S3	ZFP36	{'md5sum_base64': 'E9OSYCSbk3YWZ9CDAPtLKg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/f66a20e5-3495-4096-997f-99b7db03d390/ENCFF600GRJ.bigBed', 'file_size': 154148}	/biosample-types/cell_line_EFO_0002791/
/files/ENCFF616BQU/	/experiments/ENCSR519WQH/	1,2	gastrocnemius medialis	H3K27me3	{'md5sum_base64': 'PV9AISyTmQJMrS5anW6heg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/06/e4377ab6-323b-4e8c-8507-92ab5a8e176d/ENCFF616BQU.bigBed', 'file_size': 1462391}	/biosample-types/tissue_UBERON_0011907/
/files/ENCFF973UDF/	/experiments/ENCSR564VIX/	1,2	DND-41	H3K4me3	{'md5sum_base64': 'lLGWudwTOIgzuFypaZ5nwg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/16/e566a33d-832e-4b85-b656-6497ef5033c5/ENCFF973UDF.bigBed', 'file_size': 1182130}	/biosample-types/cell_line_EFO_0007074/
/files/ENCFF294RCS/	/experiments/ENCSR000DXR/	1,2	SK-N-SH	H3K4me3	{'md5sum_base64': 'QujyoPpc8zF2n80kfLgJPQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/578e063f-4ad8-4a2c-81c4-b8553aec147c/ENCFF294RCS.bigBed', 'file_size': 1713107}	/biosample-types/cell_line_EFO_0003072/
/files/ENCFF195TBB/	/experiments/ENCSR804MDH/	1,2	SU-DHL-6	H3K4me2	{'md5sum_base64': 'UKu3sRaUp5EyANeVRrKn/g==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/06/23deceab-5576-451a-9cbe-e12cb2e26237/ENCFF195TBB.bigBed', 'file_size': 2506187}	/biosample-types/cell_line_EFO_0002357/
/files/ENCFF322REQ/	/experiments/ENCSR000DVG/	1,2	kidney epithelial cell	H3K4me3	{'md5sum_base64': 'TDjpsgc8EaQzyTri7mbolw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/2b2e0c98-9fa1-4d67-a2cb-914418040050/ENCFF322REQ.bigBed', 'file_size': 1714258}	/biosample-types/primary_cell_CL_0002518/
/files/ENCFF102OTG/	/experiments/ENCSR000DUW/	1,2	fibroblast of mammary gland	H3K4me3	{'md5sum_base64': 'nt3Z6WjA0qpuKHKM6iPxkA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/99e3e2c3-c066-4bc3-9097-c8de09ffe610/ENCFF102OTG.bigBed', 'file_size': 1769153}	/biosample-types/primary_cell_CL_0002555/
/files/ENCFF411AIJ/	/experiments/ENCSR000DSD/	1,2	cardiac myoblast	H3K4me3	{'md5sum_base64': 'pquiD8H4ikEsDN29ByDgdg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/ce19298f-f72c-40e8-8e2e-9a2d61bc4b27/ENCFF411AIJ.bigBed', 'file_size': 2004774}	/biosample-types/in_vitro_differentiated_cells_CL_0010021/
/files/ENCFF666FNP/	/experiments/ENCSR000DUZ/	1,2	fibroblast of pulmonary artery	H3K4me3	{'md5sum_base64': '4GvaSAAu/L1NMvbv951J2w==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/4836d3ea-2464-45a8-914d-bb7ebe9318dc/ENCFF666FNP.bigBed', 'file_size': 1908723}	/biosample-types/primary_cell_CL_0002557/
/files/ENCFF211OJQ/	/experiments/ENCSR745VSQ/	1,2	HepG2	GMEB2	{'md5sum_base64': 'wuEWGJOp4ZuWd3xl6mtRvw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/61fb630c-7562-423a-b787-767743a5f9f3/ENCFF211OJQ.bigBed', 'file_size': 249540}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF719PKP/	/experiments/ENCSR145TSJ/	1,2	K562	ATF4	{'md5sum_base64': 'Uq7PZDFLWS5wXLbkPN3jPA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/24/0c1be4eb-ad85-4ce2-ab71-a354c3253cea/ENCFF719PKP.bigBed', 'file_size': 1590730}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF035ZAE/	/experiments/ENCSR184QUS/	1,2	OCI-LY1	H3K4me1	{'md5sum_base64': 'bjJWD2VSP9LJaDQDjuYYMQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/17/2094f495-94e3-4fc7-a3e8-a7d780c9c75d/ENCFF035ZAE.bigBed', 'file_size': 4106796}	/biosample-types/cell_line_EFO_0005907/
/files/ENCFF564ASC/	/experiments/ENCSR000ASD/	1,2	endothelial cell of umbilical vein	H3K79me2	{'md5sum_base64': 'rp6/MpfDsIpAn4pz0QZpwQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/28/bc47234e-ede7-41c5-931f-851a3b8f29b5/ENCFF564ASC.bigBed', 'file_size': 4774267}	/biosample-types/primary_cell_CL_0002618/
/files/ENCFF682IGP/	/experiments/ENCSR604JFH/	1,2	OCI-LY3	H3K9me3	{'md5sum_base64': 'x9016cVwohzgU1VqGjDIqw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/04/707d4b17-9c41-41d9-ac5e-c38028950024/ENCFF682IGP.bigBed', 'file_size': 2098625}	/biosample-types/cell_line_EFO_0006710/
/files/ENCFF155LZK/	/experiments/ENCSR581LZU/	1,2	OCI-LY3	H3K4me1	{'md5sum_base64': 'Mosi71Ti3ZYOFleskRW74w==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/04/c36355fd-7445-4555-9df5-52ca7bf5d4d1/ENCFF155LZK.bigBed', 'file_size': 8143102}	/biosample-types/cell_line_EFO_0006710/
/files/ENCFF820IQP/	/experiments/ENCSR000DPD/	1,2	A549	H3K4me3	{'md5sum_base64': 'lUDvJnhq2it4JaYfu2mfAA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/314b97b9-1b1b-4730-8128-e1e56a756f02/ENCFF820IQP.bigBed', 'file_size': 2106609}	/biosample-types/cell_line_EFO_0001086/
/files/ENCFF991VTG/	/experiments/ENCSR018MSO/	3,4	K562	ZNF148	{'md5sum_base64': '9kmsZ4Lzy4agmkrIX2ibkg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/12/01/711a4184-f9a3-4122-a49d-573c6a79083f/ENCFF991VTG.bigBed', 'file_size': 1004793}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF353TDL/	/experiments/ENCSR000DPX/	1,2	AG10803	H3K4me3	{'md5sum_base64': 'egibvu0lY+0NhzXnEWWdSw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/2c63a730-46cb-4681-a30f-e5d4bdc4fec5/ENCFF353TDL.bigBed', 'file_size': 2357074}	/biosample-types/cell_line_NTR_0000481/
/files/ENCFF049SZR/	/experiments/ENCSR000BGY/	1,2	GM12878	IRF4	{'md5sum_base64': 'bv/a3OFtytAAGESGIuJsnQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/16/60e7b12d-9c53-4915-afd4-bb07bd530ee9/ENCFF049SZR.bigBed', 'file_size': 669895}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF212GZR/	/experiments/ENCSR689QUB/	1,2	hepatocyte	H3K4me1	{'md5sum_base64': '7dusQ2w26VuowoznC/iJhA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/19/f4d77304-38a6-4c5f-b64a-4d5ce979b9df/ENCFF212GZR.bigBed', 'file_size': 5828227}	/biosample-types/in_vitro_differentiated_cells_CL_0000182/
/files/ENCFF688TEF/	/experiments/ENCSR000DRC/	1,2	GM12865	H3K4me3	{'md5sum_base64': 'MEszyLpwCi71Z5ROPob+1A==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/ecf33d2d-84d5-4537-ae8c-d7354547b0ea/ENCFF688TEF.bigBed', 'file_size': 2090848}	/biosample-types/cell_line_EFO_0005338/
/files/ENCFF824EFS/	/experiments/ENCSR000DPU/	1,2	AG09319	H3K4me3	{'md5sum_base64': 'gGKCMFF0B+tOwRQmA9oskQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/9990d36c-ec58-463a-8a85-5fc8fd3d4175/ENCFF824EFS.bigBed', 'file_size': 2289306}	/biosample-types/cell_line_NTR_0000480/
/files/ENCFF463RSG/	/experiments/ENCSR104BSN/	1,2	radial glial cell	H3K9me3	{'md5sum_base64': 'fr8wCdUkB68nj6AfrbruRQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/09/79f29e52-0d1d-4aa6-90da-4720870be017/ENCFF463RSG.bigBed', 'file_size': 343294}	/biosample-types/in_vitro_differentiated_cells_CL_0000681/
/files/ENCFF162OFN/	/experiments/ENCSR000EED/	1,2	HepG2	CHD2	{'md5sum_base64': 'cxApn8uxbEUqGqXFyoynIQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/16/a873bcaf-b538-4663-973a-df10f8e0020f/ENCFF162OFN.bigBed', 'file_size': 307135}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF102DRN/	/experiments/ENCSR000BRI/	1,2	GM12878	RUNX3	{'md5sum_base64': 'ms6XtexHLeV1V07DZVSGfA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/16/c4d46d43-2f5a-456a-8583-bcb80db32d14/ENCFF102DRN.bigBed', 'file_size': 2208462}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF432VTY/	/experiments/ENCSR765MKZ/	1,2	HepG2	DRAP1	{'md5sum_base64': 'EU3ZhwgHinZMpNd91VwL5A==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/ff499b60-f5c4-465f-8c20-a9332e958008/ENCFF432VTY.bigBed', 'file_size': 905642}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF037CCA/	/experiments/ENCSR364SNE/	1,2	K562	POU5F1	{'md5sum_base64': '2E9+jP5/vMc7lBzosBRCPA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/9eccae6d-0c5e-4ab6-847d-f1ee98716fb6/ENCFF037CCA.bigBed', 'file_size': 120938}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF655XGM/	/experiments/ENCSR000DVK/	1,2	retinal pigment epithelial cell	H3K4me3	{'md5sum_base64': 'DRZvJic6vgiYog0vHot+NA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/08/23/828136f0-0ad4-42f4-adae-b1b8df9b05b7/ENCFF655XGM.bigBed', 'file_size': 2024289}	/biosample-types/primary_cell_CL_0002586/
/files/ENCFF817OFY/	/experiments/ENCSR497JLX/	1,2	HepG2	TEAD1	{'md5sum_base64': 'BGhgdYgQg12IBchVcKJbzA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/ab0ff602-6629-4627-894c-70b6ed46a79f/ENCFF817OFY.bigBed', 'file_size': 1163788}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF141XLD/	/experiments/ENCSR897MMC/	1,2	GM12878	JUNB	{'md5sum_base64': 'WAD+IqkrcOd0FsZS2kCCEA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/cf6099e8-1549-475d-9436-0885c3bc04dd/ENCFF141XLD.bigBed', 'file_size': 1269379}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF965LQM/	/experiments/ENCSR315EZG/	1,2	transverse colon	H3K4me3	{'md5sum_base64': 'j6o8WA9/HjEjgrsKRLgz4A==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/07/1e045504-3559-442f-8495-5b6dfc50fdaa/ENCFF965LQM.bigBed', 'file_size': 1635482}	/biosample-types/tissue_UBERON_0001157/
/files/ENCFF203CPU/	/experiments/ENCSR831EDZ/	1,2	spleen	H3K4me1	{'md5sum_base64': 'MTa9dZyhAMtzQAruuNPpfw==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/07/d620d457-7826-40af-ac5e-a03bd84762e7/ENCFF203CPU.bigBed', 'file_size': 5477233}	/biosample-types/tissue_UBERON_0002106/
/files/ENCFF168ENM/	/experiments/ENCSR000AOL/	1,2	HepG2	H3K27me3	{'md5sum_base64': 'qcgc1I7DZ4BTdR7bT4MkCg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/14/cf5a2542-64db-42f7-86c3-7f42c8400a98/ENCFF168ENM.bigBed', 'file_size': 5813160}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF027KUC/	/experiments/ENCSR801GJU/	1,2	HepG2	CBX2	{'md5sum_base64': 'iEvcsHZK+x/Q6B21cnf4bQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/08/ec40a508-602b-4c1b-919e-2c2e91c719c0/ENCFF027KUC.bigBed', 'file_size': 210069}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF798VML/	/experiments/ENCSR993LMB/	1,2	HepG2	TGIF2	{'md5sum_base64': 'esZsIgpfrdL05QKD0B6PKw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/24/a866d538-6c00-454d-8400-8a525f06436a/ENCFF798VML.bigBed', 'file_size': 746876}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF512NUN/	/experiments/ENCSR499VCQ/	1,2	gastrocnemius medialis	H3K4me1	{'md5sum_base64': 'qh1asus0EL2rKyQnVrcaNg==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/07/52581224-261e-4812-a345-0939fdaa84e6/ENCFF512NUN.bigBed', 'file_size': 5579958}	/biosample-types/tissue_UBERON_0011907/
/files/ENCFF307NNJ/	/experiments/ENCSR940MHE/	1,2	MCF-7	MBD2	{'md5sum_base64': 'Loldj5hjFIeAdWUP/IJwLg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/0ade6feb-4a42-46e9-95c2-2812c1adca94/ENCFF307NNJ.bigBed', 'file_size': 411672}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF374NLJ/	/experiments/ENCSR189AGR/	1,2	OCI-LY1	H3K9me3	{'md5sum_base64': 'Syt2E3xfPhrknABoOe7JkQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/04/4728f2ce-daa4-48c8-9a3f-2d9751c4c98d/ENCFF374NLJ.bigBed', 'file_size': 1646488}	/biosample-types/cell_line_EFO_0005907/
/files/ENCFF594UAO/	/experiments/ENCSR571PDN/	1,2	HepG2	SSRP1	{'md5sum_base64': 'a/byuEoDxHunYp/oTRLPMw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/24/3d04cd72-f7ce-4e1e-b872-8dc418d4cf06/ENCFF594UAO.bigBed', 'file_size': 546489}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF025LZE/	/experiments/ENCSR441JWF/	1,2	PC-9	H3K4me3	{'md5sum_base64': 'quXTIbpe7E1/ny8YQTt1jQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/13/b562d9be-c900-4735-95f6-99dfb2473aab/ENCFF025LZE.bigBed', 'file_size': 2100375}	/biosample-types/cell_line_EFO_0002847/
/files/ENCFF928USK/	/experiments/ENCSR842NGQ/	1,2	neuroepithelial stem cell	H3K27ac	{'md5sum_base64': 'FUX52NE51Epg/Gf0yBPpJg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/918e909e-257b-4a89-bb1b-45a68425d759/ENCFF928USK.bigBed', 'file_size': 3320823}	/biosample-types/in_vitro_differentiated_cells_CL_0002259/
/files/ENCFF612AXI/	/experiments/ENCSR761DLU/	1,2	MCF-7	H3K27me3	{'md5sum_base64': 'EuNnUk/YrjYaFeHDsgb9QQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/03/c9d27a22-8fe8-4eb4-a58c-33cb56409f25/ENCFF612AXI.bigBed', 'file_size': 3044152}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF463LWI/	/experiments/ENCSR345YWJ/	1,2	liver	ZBTB33	{'md5sum_base64': 'V/p88eZryIwyovIu2cTuLg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/481e8772-9fc4-437c-b1c2-5d188d83389d/ENCFF463LWI.bigBed', 'file_size': 243125}	/biosample-types/tissue_UBERON_0002107/
/files/ENCFF277GNV/	/experiments/ENCSR752UOD/	1,2	MCF-7	H3K27ac	{'md5sum_base64': 'F1NWUOIfRGvXwgSolbJMsg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/92121452-3a2b-4a36-89a6-d12c56320712/ENCFF277GNV.bigBed', 'file_size': 3665053}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF380IDS/	/experiments/ENCSR100UQX/	1,2	K562	TAF9B	{'md5sum_base64': 'zPGtdSU/3A4k7cQDXZ9OEA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/23/36e925c2-235d-4f37-a329-3f3c53d13ae6/ENCFF380IDS.bigBed', 'file_size': 627115}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF959FJF/	/experiments/ENCSR462QZZ/	1,3	K562	ZNF395	{'md5sum_base64': 'GoW+9Z735FisbdHczscL/w==', 'url': 'https://encode-public.s3.amazonaws.com/2017/12/02/2009640e-7884-47b3-a741-a4067d9f19e5/ENCFF959FJF.bigBed', 'file_size': 1153873}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF823TAF/	/experiments/ENCSR730FLZ/	1,2	ES-I3	H3K4me1	{'md5sum_base64': 'f0r7Xf90WE7PHppIqF/ixA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/10/21/334a06e6-169f-440b-9344-5b0c00473da4/ENCFF823TAF.bigBed', 'file_size': 7836125}	/biosample-types/cell_line_EFO_0007076/
/files/ENCFF361HXB/	/experiments/ENCSR297MUV/	1,2	SK-N-SH	EZH2phosphoT487	{'md5sum_base64': 'sWB0JkKjAYanSRHpFTFg3g==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/13/cf209205-95e1-4a53-9917-87c3743f059b/ENCFF361HXB.bigBed', 'file_size': 169384}	/biosample-types/cell_line_EFO_0003072/
/files/ENCFF096JPP/	/experiments/ENCSR952GVX/	1,2	H1	H3K9ac	{'md5sum_base64': 'oDjjC1h0aZAyWB4Ybt7C1g==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/16/27e76f76-ab66-4561-b8cd-9b08045a3507/ENCFF096JPP.bigBed', 'file_size': 1779197}	/biosample-types/cell_line_EFO_0003042/
/files/ENCFF795RXF/	/experiments/ENCSR154EIH/	1,2	K562	TRIP13	{'md5sum_base64': 'dUJtCR8iOlLdW4Yy+rtzzQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/02/511ba59f-a88b-4f7b-b536-047bb30d59a0/ENCFF795RXF.bigBed', 'file_size': 133446}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF320IOE/	/experiments/ENCSR000EWZ/	1,2	NT2/D1	H3K9me3	{'md5sum_base64': 'L9gTVXTgYESGZgKrPgKWJA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/13/26ed4407-f596-4adf-b535-6d36e9d6161c/ENCFF320IOE.bigBed', 'file_size': 4745076}	/biosample-types/cell_line_EFO_0005236/
/files/ENCFF940VXW/	/experiments/ENCSR221GAN/	1,3	K562	MBD2	{'md5sum_base64': 'lKBShqTuoKDhp/1EjwvyUg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/3f18956a-4f87-45e2-8da5-e4cadd167e48/ENCFF940VXW.bigBed', 'file_size': 496603}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF297GRW/	/experiments/ENCSR899BKM/	1,2	MCF-7	ZNF687	{'md5sum_base64': 'VD6DjeOeu+dqhAO1+5c7/g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/b62a318d-eb9c-47e0-8a24-f75b68cd8a24/ENCFF297GRW.bigBed', 'file_size': 773713}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF091VJQ/	/experiments/ENCSR451GTQ/	1,2	T-helper 17 cell	H3K9me3	{'md5sum_base64': 'nMarxBpQG1CWCSv9dmF+hQ==', 'url': 'https://encode-public.s3.amazonaws.com/2018/01/20/0e72901c-8ae4-4b16-a9d1-e3380b934fb7/ENCFF091VJQ.bigBed', 'file_size': 1247924}	/biosample-types/primary_cell_CL_0000899/
/files/ENCFF757ZOG/	/experiments/ENCSR357HAN/	1,2	mesendoderm	H3K79me1	{'md5sum_base64': 'D2/am6nkUqFlREri24xubA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/28/8fe9cdc3-8070-4b96-93cc-929b5512fd39/ENCFF757ZOG.bigBed', 'file_size': 3128474}	/biosample-types/in_vitro_differentiated_cells_NTR_0000856/
/files/ENCFF020WJX/	/experiments/ENCSR372MTE/	1,2	CD8-positive, alpha-beta memory T cell	H3K4me1	{'md5sum_base64': '97gMfemOoGrbKX7q4uTswg==', 'url': 'https://encode-public.s3.amazonaws.com/2018/01/20/0baadbc3-1ea3-4ae0-93e3-efb661a5f81b/ENCFF020WJX.bigBed', 'file_size': 4067198}	/biosample-types/primary_cell_CL_0000909/
/files/ENCFF083RWL/	/experiments/ENCSR914AWT/	1,2	GM23248	H3K36me3	{'md5sum_base64': 'Q/BaLcW70IAnujA1FChu5A==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/e23fc474-a377-42ad-9bf3-9bae06e7019f/ENCFF083RWL.bigBed', 'file_size': 4072836}	/biosample-types/cell_line_EFO_0005723/
/files/ENCFF876ZFZ/	/experiments/ENCSR484MFB/	1,2	hepatocyte	H3K9me2	{'md5sum_base64': '9eJiwrLjlXKwdWih7TbKCQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/2de237ab-c1b0-4980-b45a-911e954560af/ENCFF876ZFZ.bigBed', 'file_size': 129772}	/biosample-types/in_vitro_differentiated_cells_CL_0000182/
/files/ENCFF464VGH/	/experiments/ENCSR681HMF/	1,2	common myeloid progenitor, CD34-positive	H3K4me3	{'md5sum_base64': '/ouxrJUlp0T5lHvEQ00jyw==', 'url': 'https://encode-public.s3.amazonaws.com/2018/02/01/2e041975-b23a-4113-b35c-801b9bba9522/ENCFF464VGH.bigBed', 'file_size': 1969488}	/biosample-types/primary_cell_CL_0001059/
/files/ENCFF130LVC/	/experiments/ENCSR229QYR/	1,2	naive thymus-derived CD4-positive, alpha-beta T cell	H3K9me3	{'md5sum_base64': 'Kjll5VceeIjtC+f/7t4i1w==', 'url': 'https://encode-public.s3.amazonaws.com/2018/01/20/0ce84561-3c79-41e1-a8f0-222753ab8ad2/ENCFF130LVC.bigBed', 'file_size': 1540668}	/biosample-types/primary_cell_CL_0000895/
/files/ENCFF618AMS/	/experiments/ENCSR805DRK/	1,2	CD4-positive, alpha-beta memory T cell	H3K36me3	{'md5sum_base64': 'BRYDkIrQzBM1qXoMrvDwJw==', 'url': 'https://encode-public.s3.amazonaws.com/2018/01/20/3955a336-f5ba-453c-bcf7-be31082d739b/ENCFF618AMS.bigBed', 'file_size': 2318887}	/biosample-types/primary_cell_CL_0000897/
/files/ENCFF525QMB/	/experiments/ENCSR706RRA/	1,2	IMR-90	H4K5ac	{'md5sum_base64': 'yP9Srz2Og7zmTGnnig00Qw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/26/161b5c26-5e28-40d6-a9d2-6bd6247f7063/ENCFF525QMB.bigBed', 'file_size': 6319482}	/biosample-types/cell_line_EFO_0001196/
/files/ENCFF300BFS/	/experiments/ENCSR663ZZZ/	1,2	MCF-7	MNT	{'md5sum_base64': '2GTz54hryozbe/NcZu4Zkw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/6083d7fb-7dd7-4412-ac4f-4773864d2ad3/ENCFF300BFS.bigBed', 'file_size': 1272046}	/biosample-types/cell_line_EFO_0001203/
